question,intent
លាហើយ,SayGoodbye
ខ្ញុំលាសិនហើយ,SayGoodbye
ជម្រាបលា,SayGoodbye
ជួបគ្នាថ្ងៃស្អែក,SayGoodbye
ជួបគ្នាថ្ងៃក្រោយ,SayGoodbye
សុខសប្បាយ,SayGoodbye
បាយបាយ,SayGoodbye
សុីយ៊ូរ,SayGoodbye
ទៅមុនហើយណា,SayGoodbye
លាហើយRobot,SayGoodbye
លាហើយរ៉ូបូត,SayGoodbye
លាហើយមនុស្សយន្ត,SayGoodbye
ខ្ញុំលាសិនហើយRobot,SayGoodbye
ខ្ញុំលាសិនហើយរ៉ូបូត,SayGoodbye
ខ្ញុំលាសិនហើយមនុស្សយន្ត,SayGoodbye
ជម្រាបលាRobot,SayGoodbye
ជម្រាបលារ៉ូបូត,SayGoodbye
ជម្រាបលាមនុស្សយន្ត,SayGoodbye
ជួបគ្នាថ្ងៃស្អែកRobot,SayGoodbye
ជួបគ្នាថ្ងៃស្អែករ៉ូបូត,SayGoodbye
ជួបគ្នាថ្ងៃស្អែកមនុស្សយន្ត,SayGoodbye
ជួបគ្នាថ្ងៃក្រោយRobot,SayGoodbye
ជួបគ្នាថ្ងៃក្រោយរ៉ូបូត,SayGoodbye
ជួបគ្នាថ្ងៃក្រោយមនុស្សយន្ត,SayGoodbye
សុខសប្បាយRobot,SayGoodbye
សុខសប្បាយរ៉ូបូត,SayGoodbye
សុខសប្បាយមនុស្សយន្ត,SayGoodbye
បាយបាយRobot,SayGoodbye
បាយបាយរ៉ូបូត,SayGoodbye
បាយបាយមនុស្សយន្ត,SayGoodbye
សុីយ៊ូរRobot,SayGoodbye
សុីយ៊ូររ៉ូបូត,SayGoodbye
សុីយ៊ូរមនុស្សយន្ត,SayGoodbye
ទៅមុនហើយណាRobot,SayGoodbye
ទៅមុនហើយណារ៉ូបូត,SayGoodbye
ទៅមុនហើយណាមនុស្សយន្ត,SayGoodbye
